max_temp,rainfall,count,tyme
29.10185451573516,181.98539788283495,274,1
30.325786507331927,103.81116821216064,616,2
28.76501591570359,187.21485183723223,216,3
27.951385098309128,183.00097018157862,180,4
30.618995938322264,38.39882500789723,725,5
24.892565714425118,255.98038498722667,52,6
27.929661088159644,165.4887429763441,145,7
31.024623900251033,79.63468807590934,407,8
29.39452296594879,204.24557855320262,124,9
28.38045400873589,36.19874287283628,756,10
30.5696904353644,0.0,1465,11
27.178682727536067,78.5578841979879,654,12
28.38706023031873,190.10066529928883,244,13
26.4884381695003,73.85907707282033,684,14
24.962062047327514,157.45855049529877,242,15
27.970355604946626,203.6580343033756,147,16
26.019820850835785,100.2421538335421,310,17
28.38451751515603,197.95967271153785,113,18
30.086690839186147,179.38009607297846,137,19
26.36694639501556,251.5667722279066,58,20
30.775803072310662,35.4149110991262,714,21
29.122195009020274,16.216313844340043,957,22
27.30654097022603,139.9507354008369,306,23
26.15815801358212,204.95147632449772,176,24
26.21616905615501,138.60191463371763,367,25
28.64458442715558,21.736787984676702,1281,26
23.686257361373034,51.568089006754875,655,27
28.317373827181644,58.55652383584829,641,28
28.46234613203487,101.74798606239892,344,29
28.402151027442333,184.96155007012396,128,30
27.582041422644043,51.909638028432155,437,31
28.787572332567294,169.75326203857617,149,32
29.539350481907466,156.2381985855165,199,33
28.396114452152407,52.86850605679479,641,34
28.58171039758186,128.0680929359026,370,35
27.204168701449465,173.07101150439576,254,36
29.01930519845046,108.72276512952564,569,37
28.419037121216654,66.94311058608194,805,38
30.11269716612086,184.53744242747484,241,39
28.716552469332097,29.21998644912623,874,40
25.576009506804038,173.76732594451767,146,41
27.66633778904008,189.93893350084477,120,42
28.404022047198126,66.63234074277591,392,43
28.944607352555543,96.98811851669547,308,44
25.26327831234465,127.69057488395917,217,45
27.31521485489044,208.454883025787,129,46
25.812938496367387,84.0861471188981,497,47
29.62901185889361,52.253380031771556,962,48
27.68138725818857,123.26610382178656,459,49
32.04728095993037,50.88256746046979,1137,50
27.600401023910955,31.96661517565441,967,51
31.92800635529517,94.19415687691412,535,52
30.270534507924634,75.57502920000704,489,53
32.32616926814992,168.16658760210413,187,54
28.350532068890775,75.95570054432989,360,55
25.28193526652671,264.1862902608336,47,56
28.6998840853565,115.70177681313059,288,57
30.652022304880944,116.15020193128075,382,58
25.597264192894183,161.36652041028088,226,59
23.475570041194743,246.95723193832887,100,60
30.914003087865186,220.87301864135998,203,61
29.327865014632067,63.26080725457039,877,62
28.650380646371673,168.86589920169354,259,63
25.66872829404836,251.33168335933703,80,64
27.280823765460408,164.6769993760699,172,65
28.043543535946164,205.84049173752226,103,66
32.46893504802069,12.990060762326685,826,67
31.437489067247682,49.81759527609124,561,68
27.53757792467738,182.3012996939326,141,69
28.249356077273106,206.26574247412412,136,70
29.23915149800361,45.00279080642217,873,71
31.501819105056562,183.0250850321142,285,72
26.535366329921427,78.69392547371571,676,73
30.367704620771438,36.61878841774151,1203,74
32.01669056773293,115.5378409923186,522,75
28.67072235268066,130.43292861109276,316,76
28.21870461466922,100.68599597205937,343,77
25.84491474078947,126.18787471529711,206,78
27.032030428979425,136.52869256301227,183,79
29.654209977470167,130.9550013098778,226,80
28.856936794311192,206.08224892512902,119,81
29.617757841264176,141.5224377835736,282,82
27.84285127232783,129.00406006295367,350,83
30.526700133745617,104.24648391557926,598,84
32.140706207058095,51.934065949416194,1169,85
25.006828182712802,242.58255397250915,118,86
28.83197712491747,227.59374346370032,145,87
27.433514034905162,110.12241763286143,365,88
30.62718890211144,173.50583034195103,187,89
28.424938064946577,184.5926790883143,131,90
30.04520870808354,174.62186274631625,146,91
26.293623820122473,112.44037588728867,232,92
30.474609682580663,39.05031389876207,678,93
26.75319552981609,243.03357733856186,86,94
30.309541444138567,111.36955953426336,477,95
28.263935665844315,199.3886019569074,208,96
26.776547949682495,100.37798039765035,550,97
27.183745315278752,179.63816360466126,246,98
28.95404573314136,18.038664040371643,1190,99
27.94247484109966,69.3243975796489,565,100
25.43293638539351,253.09219894158974,63,101
32.15503491862114,198.57298130859556,136,102
27.738281250719428,156.49769426750095,154,103
24.82173974587691,196.20376084506864,94,104
28.283730139593278,113.48634938673231,290,105
30.048295109308242,71.66669621897557,574,106
29.11072114290203,171.0089901343012,248,107
27.75013866059727,244.66825779854793,126,108
26.181597132400732,246.59941075948257,123,109
27.54340748440533,223.2773093273333,163,110
29.652840242859245,48.91094588497137,907,111
32.501564504577104,98.99027207850153,526,112
26.89727860401494,131.99475828771955,236,113
23.362857330698027,271.62153335869584,43,114
29.703790164016635,105.13821199060907,285,115
25.734006448941404,76.41325229937057,324,116
31.731524013387,38.008148285053245,730,117
25.886062559018413,227.2561099307464,99,118
29.23609012399335,66.51545380646937,705,119
23.748609532664368,50.421418090642646,729,120
29.096925100898375,28.2491754968446,1274,121
26.588245232201544,129.0301938569296,395,122
25.908620112027887,196.1191308201416,172,123
28.3530011688309,185.94853969684283,180,124
31.006425638608306,94.36873637242273,421,125
29.17308201227049,146.2702688504075,196,126
24.442743126019096,139.8921458503603,156,127
28.621978661537913,23.300803924177806,638,128
26.704802853360512,57.0891771115192,469,129
29.56014658979078,179.70192650956898,190,130
27.702377575430496,236.75442343514857,118,131
30.175583422787387,90.37490195737402,676,132
27.34627388017138,123.87398414151936,447,133
32.347065478345655,13.325778740867676,1678,134
28.52506918362322,218.58935185311444,159,135
31.277177519786743,204.83319155529952,171,136
28.243177678816963,248.9043843636879,80,137
27.054051841080486,101.2038849289061,279,138
26.390882742892053,106.53821475544795,239,139
30.620454284451235,133.12808590878439,236,140
28.202705715352433,203.12103001237784,118,141
26.74170424710255,115.75380772598777,314,142
28.78554033916559,128.07981876988433,371,143
30.3483019106872,72.48548961068383,814,144
31.62464414408882,215.1364114378577,223,145
27.38707972000673,185.796185018801,233,146
26.913952535607656,186.26117258268533,201,147
27.165662441722592,66.5219211853028,558,148
27.554737697459,56.8458543323829,516,149
30.56488361508361,184.6605423364441,144,150
29.444968364727607,102.37329082909197,288,151
28.51398649529457,234.09495410895136,77,152
26.34556555790524,257.6976195522084,63,153
30.87193950248742,218.27291102252093,137,154
28.229175385186423,175.43243721118267,227,155
27.25373832533158,110.87012511745463,474,156
27.698100339149576,234.1901875695223,152,157
28.371184894753288,155.2929458082446,332,158
26.5353754027872,81.5953103674909,560,159
25.69744251430721,201.956865960038,133,160
29.29225293301769,230.8710685375201,99,161
32.55811182119749,0.0,1011,162
29.126469370887285,162.930859656218,158,163
30.729224984774937,194.88511795612396,127,164
29.173862975017258,65.97661648527207,484,165
25.550902619514943,189.62322045129685,139,166
28.311851701275085,100.71403236573816,480,167
30.44723723228918,232.04451004281393,166,168
29.12248048955138,128.60574695089826,466,169
24.795577775640844,42.76436528914354,858,170
29.997970820468083,29.265720846496933,1122,171
28.247043320950784,138.3621694973503,288,172
26.205257602927315,250.20197528952502,70,173
27.28246803558833,215.53083232999103,92,174
30.315186728554234,109.55767410499415,282,175
29.85701255259613,39.03930115546389,578,176
25.417528591596405,110.42055213344392,257,177
23.43623435966077,60.69198812101421,462,178
30.760353735974864,102.73301407224604,529,179
29.406238193195232,186.48167840490316,250,180
25.8784081633117,261.29724062262017,105,181
29.448581390962115,232.1599673830488,162,182
31.386573505530652,75.1324935164412,762,183
31.937839516760057,21.586228738339166,1112,184
31.70658126557312,199.62773524847114,151,185
30.521220844785773,83.75547251699363,394,186
29.217299493872016,95.7979785243577,306,187
28.535033158131853,156.2386363089875,166,188
31.006336078060972,96.93553569602405,391,189
29.25019078424467,102.15884489593596,409,190
24.934841528914607,84.06570434505988,479,191
28.554404903557433,91.17501009940617,618,192
32.320159215345726,0.0,1983,193
31.227595054214508,64.57090394759692,950,194
24.326630042076523,257.36684056279535,86,195
27.608420264424534,146.75349634419462,256,196
27.149109733242,126.15398062347553,254,197
26.704773944444145,177.37594708312815,129,198
27.08908938346545,128.72713396089014,199,199
25.382421515235784,231.85545140904392,68,200
25.962124462418736,102.08601479146823,287,201
26.57258220893973,213.27010580253585,118,202
26.325018403566762,204.0203030443463,156,203
27.680985014795624,208.1277572783219,183,204
26.367963577107425,191.45063255704116,217,205
29.766131037622934,14.2264687210711,1461,206
27.025156189356064,194.49835828808182,185,207
24.596017849672457,48.51025577027782,589,208
28.95503598495041,172.6713324476343,175,209
28.497970376359365,61.64052391077498,443,210
29.910475744961467,97.43603347500803,311,211
29.737552008845505,228.2591941978146,87,212
30.379494595125042,218.52320882636928,112,213
30.29388384828389,100.6938608199209,436,214
24.423342819190424,132.14799440047764,286,215
26.303896350066303,57.845178044514164,771,216
26.95701462201306,92.05588486523729,605,217
26.62696904795663,44.79876618902733,919,218
28.523130064111687,127.4641334417024,392,219
29.408416354133642,105.45111292019963,422,220
29.28119953883403,166.11228609554774,190,221
25.63628808651357,43.01215911805397,465,222
24.769945813501803,109.93341723399584,213,223
28.206223053285605,153.6273354698243,169,224
26.617968677324814,61.84144667876917,445,225
28.681196835094912,166.58731055270061,207,226
29.328827834564354,159.46427259367573,279,227
27.723443827757936,247.32603132311021,123,228
27.31489055172264,95.7074244089204,595,229
28.188059541829695,160.2942628140945,313,230
28.43906164507326,215.49327220083646,161,231
28.046409808221245,121.82276128549968,336,232
27.746960640122424,167.82191940885565,170,233
29.311187918747034,216.4069640987513,98,234
27.776735673163213,100.3764611856318,273,235
29.364639131213632,228.1517693077436,87,236
27.673940165571004,116.7382071331128,270,237
27.64808238009702,131.03754344358845,280,238
30.894776726398703,187.97279601974975,229,239
30.78039806553984,55.227722828053956,991,240
