max_temp,rainfall,count,tyme
29.198076445515195,127.53015908864198,476,1
28.834484451054273,179.83211117425952,269,2
28.032630903886776,242.0554652765976,122,3
27.696579702358935,141.2013486749856,274,4
29.361187454384375,63.85146256218893,534,5
28.23085161602656,36.55947992551515,565,6
25.95339461165867,59.00207265770709,377,7
29.46642342781684,10.269568809626549,751,8
31.388768714518925,168.61266462471508,190,9
28.053726545496342,139.82737674283595,261,10
32.055084021097564,186.57302853337802,244,11
29.015955144805535,85.23468053058096,671,12
31.00985168072032,107.39139744743866,635,13
26.55457737869778,244.69587259906922,124,14
29.68263548813891,220.88718689848122,164,15
30.57090195652615,63.73213714131299,688,16
31.594151062842194,183.07524937973767,180,17
28.950149833451302,130.15434776208963,229,18
30.268498338166687,31.503089699176762,613,19
31.71067825519331,156.6593296886537,195,20
27.200068662008817,128.14129081935033,232,21
28.442817151384077,175.20415607324276,186,22
32.22944115269278,0.0,1576,23
28.806704534639277,212.68239151892354,184,24
29.981029055014037,94.44150012632825,688,25
28.045682943478873,250.55221339057957,127,26
25.394115646440323,74.56483913662964,572,27
29.531756893650893,108.60866036302433,418,28
28.108433862256593,47.22931580046364,589,29
26.17433906155294,223.97876707644173,78,30
27.2309966362196,158.28839127219135,146,31
27.529777576964698,178.9889513705055,128,32
31.175110827535462,133.32399595085735,271,33
28.92336936330561,32.39800083772592,794,34
29.567245524998054,106.26772680719702,476,35
27.71239198993611,133.88163350424878,383,36
30.117828256048032,129.61421094929653,487,37
28.662852724298027,55.528429186486164,925,38
28.218641039813356,157.95247790561064,287,39
30.175950182019285,172.34787188841847,227,40
28.03312682147738,178.81196319042118,158,41
28.837343591804704,71.38210859626147,414,42
26.786371405463893,196.06375928354157,98,43
25.46368871310635,176.30415693991154,118,44
28.476865444407988,140.73891327819086,218,45
28.7794366516823,199.58385029702805,147,46
30.051310638571,19.400359300082833,1167,47
27.302730713516983,173.61356026625953,256,48
27.645604020349655,163.52356451752388,306,49
29.783983532389616,129.61029226780767,466,50
26.996874162248645,222.2401570254247,141,51
31.226208238032427,100.21766357466178,495,52
25.503106552409122,33.75876686876727,594,53
28.48584880708541,16.852520608332128,698,54
29.31132815457305,199.93255293551005,109,55
26.623872340787006,149.02249538376637,164,56
28.933538855850422,69.68415319928008,455,57
30.192203710687824,222.54196376903016,128,58
26.698797240885085,97.41768097757028,452,59
30.04592970279337,83.52875685194864,717,60
28.308019813878076,172.74608285267283,289,61
26.527408209100024,171.07717799879913,259,62
28.280949981572718,47.90111098581919,865,63
27.752994616776654,219.41081170615126,125,64
30.632017320356383,72.29622386779008,521,65
23.577940974698034,228.014613755212,67,66
28.31095405555872,32.636829019291795,548,67
26.446678817806045,220.3738996891854,78,68
32.3321687464224,116.37066580206,340,69
28.47864685367815,80.05592302903328,483,70
28.437640139174203,98.94903249831316,484,71
25.530919542630436,140.4956576472111,323,72
29.692253210661768,175.70065641765734,301,73
31.00659492759547,217.69274269702083,205,74
30.890713331092023,18.051067994136076,1329,75
27.591193960958364,131.21666713971433,300,76
26.44905791206012,50.2599460675352,526,77
29.172794410909418,97.84803752747628,321,78
31.099992104790662,65.90544402664437,454,79
