max_temp,rainfall,tyme,count
27.969375734841314,149.9129863279574,1,185
31.653561055478573,103.11957404852183,2,125
28.1500690185017,72.13632695020492,3,187
29.136565677205112,263.30476383498126,4,153
26.175243500974798,270.8798157476188,5,419
29.943840890755897,247.91654103589087,6,143
29.114721384466247,93.66843282019632,7,92
27.76847695396213,192.43405985102112,8,233
32.851819929733445,-9.550458637768159,9,256
27.48459029191664,151.70700090578552,10,440
32.67362142340005,223.13864532148784,11,162
31.670516293162628,-0.6884654461696869,12,125
32.589105796059116,-9.495855318249184,13,82
30.51704691688298,182.21681641383108,14,76
27.785386342321722,239.46007991785635,15,92
29.25125356575366,67.17376298937751,16,85
29.342818743815187,76.35775765442109,17,89
27.495839941355605,200.12889783362579,18,119
28.489623144924717,155.27706157154452,19,119
28.88366785538177,229.11481576489413,20,123
27.515883267552514,236.2468361406707,21,165
26.311969082037177,66.59525614798613,22,230
28.48727231065979,270.3717408451437,23,186
26.217925740758456,189.03670640138395,24,281
28.599972754427856,84.86567143961474,25,239
30.585838586251903,126.23477353525874,26,206
30.996548345890947,35.89925194750967,27,220
27.74770000876671,133.1869841800941,28,328
27.263669715042994,33.466606742889965,29,381
32.528116499000134,153.9599368162526,30,210
26.720543499849256,260.5818899143291,31,415
33.55022186364481,30.333545009017847,32,206
31.915795689987668,231.86619543889353,33,242
29.602187904261584,242.69349348968083,34,326
27.273796784520155,176.51620874930447,35,447
26.09666524965344,91.65651723607877,36,545
28.93257259806644,253.5472040336564,37,373
28.747328395042263,212.25282039390623,38,393
30.214297854208166,98.70896541157633,39,347
29.696854271137564,105.31411491794779,40,371
30.002983098686048,31.52424432807412,41,371
25.249251060069913,292.8131160889129,42,590
31.260565500774227,117.75905160284971,43,309
30.74523382767395,120.95335515715225,44,330
26.61690346779988,139.54996721059965,45,534
30.363579710456094,160.8599201887086,46,337
29.753096269880825,129.50167963122658,47,368
27.114774310203643,123.40233842141821,48,499
28.27027111967473,81.56953793752209,49,443
27.510205048521374,227.54147562776228,50,458
29.31851536959466,42.11458455847499,51,389
27.66888688172854,194.03430152873497,52,447
30.786223243124894,11.695454382615225,53,330
30.20122631086277,56.571478654510635,54,344
27.64535088370146,40.55088413690228,55,469
32.74840594939705,42.67130325018099,56,256
29.242488666957286,149.6365276527714,57,367
28.218763266929436,59.02935611100956,58,425
31.431433266312784,86.47324640320305,59,285
32.5579900021665,154.7313240892893,60,240
25.190755708573292,240.1660469934898,61,559
25.616432529170737,119.30279989906072,62,549
27.715940275847565,50.43045137120873,63,434
33.30354724484029,64.63156082278371,64,225
24.043478619809076,170.5180702763207,65,634
28.617472689153722,116.6739320413758,66,374
29.013917665628952,50.198873193167,67,364
30.596612750993643,224.87333565998088,68,281
30.911382220193726,-2.860685711886717,69,291
34.378112822334934,-4.503771042555329,70,190
26.207258293770995,34.942051789477546,71,497
31.721574857879638,154.171572182665,72,244
26.22725623372325,83.25029118980554,73,480
27.226883483164595,159.6020389811297,74,411
29.798585506589255,261.76656228573785,75,291
29.200619592413776,43.4442007963681,76,335
29.3949701245105,215.57210409820047,77,303
27.409177751835106,275.0505617238983,78,377
28.774201326662638,256.79765562958994,79,321
25.81507911586258,266.8287780166214,80,450
29.37402446699147,213.732407451389,81,300
30.00384518422032,71.48054491420518,82,290
28.654948632985217,190.6303991971838,83,323
29.734380461473595,103.51483820743864,84,295
28.46064570675797,60.65967579302852,85,341
29.12075102335214,36.278089633280864,86,320
26.8658110949646,56.439375207754736,87,412
25.496039818624414,78.7762762621926,88,474
28.032544111596067,59.18262887663145,89,355
31.79732242670021,95.85086353958201,90,224
27.37363913623681,212.6321834938238,91,356
27.82420493062612,87.29803334375787,92,351
28.247628234491454,20.42709698379403,93,343
34.44738677046754,99.64601331601841,94,159
27.215911381487498,209.08061865525698,95,353
34.09552366936597,78.23281363890192,96,166
30.453636607436565,188.08059088045997,97,245
29.84012462966905,11.452046945465597,98,274
31.38233547406216,107.36626669332665,99,221
30.561224650942872,181.48298875546575,100,235
29.22736014645745,77.06500558222588,101,285
29.662445589712995,217.47161428059297,102,258
28.05629576204705,180.86878242276177,103,315
27.29669435934986,157.70198439058174,104,344
29.50452787644454,176.87312064110733,105,261
28.494109881460265,60.42593353196975,106,305
32.426560882199034,163.94830918117322,107,182
26.75334383768084,280.41663632194866,108,345
30.900935120470507,45.054994801979404,109,232
27.457476761692444,110.36015894186897,110,332
26.091146480109725,91.28174328802197,111,394
29.392187753581013,135.03815299848267,112,262
26.588103418556525,159.90911187693328,113,357
24.83053537728923,126.52965162538207,114,444
33.218332763793455,141.4872489083191,115,163
33.743137940293416,38.150270144331344,116,161
28.639702970166656,108.94048744537211,117,282
28.39246428574802,162.54732769419488,118,284
27.37906828212823,213.6068892997816,119,312
30.20810444323148,22.977545781153303,120,240
29.342141456841613,65.35690065140838,121,262
31.77321911774008,115.99995591645249,122,194
31.799355747127013,30.957892915016117,123,194
29.652411398321632,162.26775506549606,124,243
28.251885903168873,217.86958294194972,125,274
28.65666647436159,186.45018450088108,126,266
32.41880369379126,82.25137584591992,127,179
30.652296572607327,48.47084711297208,128,218
29.563585833024494,174.28772171908773,129,236
28.18983557100706,247.34218505592898,130,269
29.555305214469467,17.687505102814654,131,251
26.521752798710192,166.67489940389643,132,340
27.14400869190087,181.67053778058735,133,313
25.819342490528733,207.02081420740853,134,361
27.995413617713282,182.2735362431877,135,282
26.616151923419775,240.88720506534872,136,322
31.470348135468956,198.4824454851894,137,185
31.786862406630796,49.575559859032346,138,188
33.90749665071133,45.90209306080931,139,146
29.79228477062117,121.51665234179812,140,228
30.74734165680611,49.184584603558015,141,208
31.18910326246939,204.2355188518237,142,186
30.157083719537777,100.15277611571192,143,218
27.92001735169363,218.0983714553938,144,274
27.557573303916076,265.5495992851512,145,279
28.830199265136436,33.582700426609364,146,262
26.866205027804416,233.63776982695327,147,303
28.79887370506862,14.19270823964402,148,259
26.287842392549596,141.85139422604507,149,334
28.831499573651087,30.847847834595456,150,256
34.737703288517565,-6.391585907118177,151,129
28.848243644141284,81.72021780653007,152,250
30.344915800645836,29.26759006902593,153,217
32.830193517702554,109.85641478456668,154,154
30.136710384111414,143.24128270518761,155,207
27.12890342072901,148.17433671586548,156,300
27.186598340914635,94.59313596227696,157,302
26.73472529341063,39.84690285722912,158,320
30.36863561722157,234.90307993395126,159,193
26.43278858742237,172.0420794088421,160,319
28.699622262502707,262.36720760183334,161,234
31.802851353985037,237.96420624610266,162,161
28.65833793854888,184.3886479048219,163,240
28.013612536498805,52.63344726428009,164,272
27.988878621803316,230.52466281263102,165,258
27.781095826994473,277.0521006125683,166,255
30.44693644360984,40.22015520963662,167,204
30.633660776971993,48.624673660163964,168,199
30.558373530010904,28.04338330737579,169,202
30.24685273395792,159.8471369155753,170,198
29.61012915669879,253.17676118806426,171,207
