latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month
1.7704,36.4736,327.0,3.9,1.8,2002-05-02,844,Terra,MODIS,17,6.2,298.0,72.4,D,0,2002,5
2.1756,36.4726,333.3,1.3,1.1,2002-05-06,819,Terra,MODIS,83,6.2,308.1,18.0,D,0,2002,5
2.8122,36.1115,323.9,1.2,1.1,2002-05-06,819,Terra,MODIS,22,6.2,301.7,17.4,D,0,2002,5
-4.2164,38.5854,319.7,2.5,1.5,2002-05-07,725,Terra,MODIS,69,6.2,293.3,32.1,D,0,2002,5
-4.6326,39.1363,321.7,1.0,1.0,2002-05-10,756,Terra,MODIS,67,6.2,301.9,7.9,D,0,2002,5
-0.1383,35.2388,310.1,1.5,1.2,2002-05-13,826,Terra,MODIS,58,6.2,297.0,8.3,D,0,2002,5
-2.0934,40.6237,317.8,1.5,1.2,2002-05-14,731,Terra,MODIS,62,6.2,297.2,15.2,D,0,2002,5
-2.0987,40.6296,320.6,1.5,1.2,2002-05-14,731,Terra,MODIS,63,6.2,297.8,17.6,D,0,2002,5
-0.1796,35.2759,327.4,1.1,1.1,2002-05-17,801,Terra,MODIS,81,6.2,298.3,23.1,D,0,2002,5
-0.1781,35.2659,316.1,1.1,1.1,2002-05-17,801,Terra,MODIS,68,6.2,298.1,9.7,D,0,2002,5
-2.4189,38.0651,337.3,3.0,1.6,2002-05-23,725,Terra,MODIS,89,6.2,297.1,149.7,D,0,2002,5
-2.4229,38.091,322.3,3.0,1.6,2002-05-23,725,Terra,MODIS,76,6.2,297.2,54.6,D,0,2002,5
-2.4042,38.067,320.3,3.0,1.6,2002-05-23,725,Terra,MODIS,74,6.2,296.0,47.1,D,0,2002,5
-0.0271,34.8558,317.1,1.0,1.0,2002-05-31,814,Terra,MODIS,50,6.2,298.5,10.0,D,0,2002,5
-0.014,35.0786,332.2,1.0,1.0,2002-05-31,814,Terra,MODIS,85,6.2,302.0,25.8,D,0,2002,5
-0.0154,35.0877,316.1,1.0,1.0,2002-05-31,814,Terra,MODIS,58,6.2,302.1,7.2,D,0,2002,5
-0.0418,35.2043,320.5,1.0,1.0,2002-05-31,814,Terra,MODIS,73,6.2,301.6,11.6,D,0,2002,5
-1.5344,34.9607,324.6,1.0,1.0,2002-05-31,814,Terra,MODIS,53,6.2,304.8,14.4,D,0,2002,5
0.3755,34.5644,314.4,1.0,1.0,2002-05-31,814,Terra,MODIS,60,6.2,300.2,7.2,D,0,2002,5
