max_temp,rainfall,tyme,count
27.20632807293826,53.76233942922414,1,194
28.663136714941682,21.77107579047569,2,167
30.12239786602179,13.456987450806864,3,142
28.62521867030173,219.5218743605857,4,155
24.6190010406831,293.1987069374561,5,544
28.812643246507868,167.771843260299,6,156
28.211203536701586,272.8089597827423,7,91
29.89322322899386,36.36694526421567,8,206
25.936051347480458,81.11447590949628,9,587
27.646024861664067,133.05094399606273,10,436
31.482733568344184,220.7982253955803,11,173
27.353040110951028,30.285490172538275,12,195
29.181942535145247,22.79208617536058,13,110
31.911915675306712,8.517660969621552,14,64
30.981581827660577,189.58779641304054,15,63
28.804387103668674,267.9901107098392,16,80
32.09355977425647,166.06967023812192,17,64
29.37539139076371,30.596675969833186,18,103
29.734109599378765,122.01008352179495,19,105
26.287826174960117,220.2242054696147,20,182
30.98007025588199,105.39365756424594,21,122
32.91864077158208,133.00240544845346,22,110
28.964063898297933,266.4813169638177,23,194
30.929717709650717,53.84030143962861,24,183
30.802271175679923,145.58725278940264,25,196
28.610689605621282,128.90656937041723,26,282
27.112959682139255,126.42596554639836,27,359
27.580304440531474,256.492013296734,28,346
28.82365599535552,154.88493712420512,29,329
28.940868253212738,171.75000225218244,30,338
27.664649286719786,146.64376733697853,31,416
28.627585914504554,30.686399011792048,32,402
31.26428565255422,141.3966097271453,33,288
26.798310149749426,278.7015924003638,34,476
28.278712448208246,144.2851405677018,35,433
31.74238978896679,20.37723544740838,36,305
34.00217904006392,201.5703325356983,37,223
29.80994293231983,68.74472151259779,38,383
29.73371305369552,11.26209267115749,39,396
30.00677529787648,195.42345719387586,40,361
27.63665048228609,128.6899460610177,41,492
31.144579129717116,62.529221017033166,42,331
32.98019819400771,141.31887873803626,43,261
27.156342218237484,60.744602084244825,44,532
26.948870540323412,246.09362813826607,45,504
27.21100669178003,39.15397704547237,46,530
29.116634597286986,45.647576127777604,47,418
27.692096411143325,177.71505785546495,48,467
25.045920950712524,76.47569073097824,49,660
28.652945976954015,28.389223019040507,50,436
32.28395022008172,107.2037094874675,51,271
31.524969471479263,239.1506978901858,52,282
31.69582542543243,109.26625852008422,53,289
30.77971918450283,218.01249711066907,54,306
27.927883602019758,35.00227987349571,55,452
29.576132829592765,215.97472875559046,56,350
31.015325228249438,243.0851247459446,57,286
26.552053193888465,184.12611083027522,58,493
24.819844023932852,210.10619687524365,59,597
28.626230084808398,15.606212840993948,60,403
28.46917133579094,168.59290476072013,61,385
26.005785027898146,55.908201320375696,62,532
29.643904672704856,167.09854031785363,63,329
29.813566914045584,70.53379024281351,64,330
29.315134756598926,120.2376552097909,65,344
26.735585422123,128.64686587268318,66,457
27.561407389044504,162.78509543397496,67,406
32.79196957564025,154.25230705539568,68,219
29.11267359297701,26.144459357466708,69,349
28.15928033255506,103.20562852647707,70,380
27.03619532091976,48.85441687441731,71,435
28.69143176468798,135.94986218937584,72,348
32.09865998039608,238.46396262418972,73,220
23.749074384642036,122.54500726569323,74,614
30.538070050427848,183.79867060326183,75,269
29.93038832626827,30.513207846279414,76,298
26.14206832217691,283.8808348863229,77,426
29.20146456468362,240.25376431678222,78,301
27.216317807023245,45.004061933320926,79,404
27.137049470654794,191.08842743395982,80,383
25.881097151380352,46.810472361227895,81,467
25.539861198853476,60.57553601373125,82,475
26.58146928016149,45.184994718505365,83,420
34.103128611458885,62.49042700494975,84,172
29.147004092151263,246.58798212183672,85,287
26.41909541317109,70.43282032906872,86,417
27.284982792264024,70.98553251640027,87,373
26.295729320026222,175.53207461855678,88,405
28.115685398632394,142.07948321005856,89,325
24.517202052379787,126.87341452811984,90,496
27.782666613170637,170.54407295513397,91,332
29.899875376941324,173.31269735188852,92,255
29.64036538808687,85.81393787220746,93,270
28.97178109618358,92.61178707897292,94,293
28.001658667638782,167.43934293978504,95,317
26.78848591138397,123.11203398255697,96,371
30.271835076879523,24.127247696959074,97,252
28.122223704318888,156.69893505294382,98,305
27.67218395307296,249.95559811678777,99,310
29.43408132320479,45.620444545612216,100,270
28.574132970194526,146.23490879589463,101,287
30.801895529417585,194.59203068827534,102,216
33.43726486168965,65.9867400328417,103,168
29.49206254688276,29.381225107197736,104,264
29.247530246311157,263.5035780220839,105,252
28.064686423356303,152.27665684120078,106,300
30.155585175087147,179.8803129827053,107,231
31.995168732663483,109.76455405885494,108,188
25.136146278105155,81.56921146798393,109,426
31.0766844369636,19.189965566857403,110,217
28.93914004469048,49.759270220785126,111,270
29.517643512570654,115.79390194196472,112,246
33.166330429709745,107.68488403684495,113,158
30.387682681772908,133.75631525743975,114,219
30.44936318736559,33.96308333620854,115,226
24.427192242873527,239.4009983893244,116,423
28.30135327765351,260.86273084916843,117,267
29.939443021765243,228.64456197194542,118,218
28.352537003530202,164.11078988809413,119,273
29.862886507593085,119.58193304837864,120,230
30.278219600894975,66.11191271029693,121,220
26.778942444610937,135.22512983834002,122,323
28.577043376858263,199.89289828862428,123,259
27.04774388093978,207.95640166886395,124,303
30.951684232344594,231.16370877517537,125,193
26.98995744760411,131.07487401494774,126,313
30.395700447721108,133.02811036463834,127,206
27.44276876796643,224.50250703409262,128,283
27.843949268338577,128.1950397405929,129,280
26.86676410715861,124.69916778420769,130,312
27.540189650734792,264.1605606928899,131,275
29.256919506540296,133.92819300354583,132,235
25.794334839950572,94.91822414527748,133,359
24.61525395518859,159.2858213185364,134,400
27.708457708549243,139.0706050039771,135,280
28.361630745860865,189.85565776618301,136,251
32.86755396889419,8.165967454333185,137,157
33.367737534369596,181.78363128889401,138,142
27.398213570550368,161.53697668149883,139,285
32.682182506339934,198.52675596302188,140,147
29.276816009566257,41.44740795172223,141,236
31.027932804264072,219.6311734128614,142,181
25.804890475442004,113.98863621608464,143,341
27.046892976259727,91.68144293613733,144,299
30.088531169316777,106.2591061031434,145,209
26.951842120415186,119.92135454377552,146,296
27.03593209520046,252.17970233544906,147,278
28.4514527242863,135.74480426787323,148,246
33.86855762948642,226.8037780064306,149,125
29.912655198377788,178.91972478844957,150,202
23.81616629410661,302.97510568043276,151,396
27.96297364841521,167.0806054684651,152,254
27.13249721988043,75.53732359724961,153,289
31.484728948213498,76.20514610195566,154,175
32.163390603476586,77.92376985721931,155,157
26.991898062330222,220.17063115309296,156,279
28.255946368628283,226.86775386355998,157,240
30.968230690112104,26.395964042119715,158,184
29.166725704956672,44.07747397041443,159,226
31.779174012071007,125.89876795861562,160,163
26.181799768476903,77.7706813865492,161,315
30.44906994814342,73.17106260680089,162,190
27.98553418173615,97.51292524904032,163,251
33.45345577837077,214.36247598635615,164,129
27.997568470090666,80.18451781671322,165,252
29.764826682112112,5.938342190156888,166,210
31.063968313654815,41.037454379005965,167,178
30.430112016095894,211.25586443377279,168,181
31.73124077307249,180.91369214546606,169,158
29.19536562159443,80.52325127015527,170,217
29.622539589260157,171.70462422013566,171,202
28.54328330658746,59.29799026419788,172,237
32.91749800090052,91.3243231612739,173,139
29.45197925043842,104.38194941969618,174,211
29.241453638037836,111.0273020530999,175,209
27.397800336017003,234.1450422728713,176,251
32.161399788563315,240.7087982004734,177,143
26.56278668769118,108.24395602782042,178,291
31.498450552594555,76.32324032705039,179,163
31.543354431162122,236.30644734712348,180,151
27.09336831218009,75.87702147969244,181,274
30.00953332265059,169.5147498915505,182,190
30.601296179565583,123.67995386742706,183,176
30.73599023397794,154.27437065443442,184,173
29.359332469430857,219.33183096131916,185,199
31.25268526309369,249.83480703840817,186,153
25.88003263951163,56.19508472515314,187,313
32.748292722296625,194.75296519301008,188,135
29.375164795912053,136.01025512173788,189,199
26.498938377908946,128.82378626046759,190,285
27.33723586248983,239.18506468337932,191,244
25.704412059676155,91.0369467202876,192,317
27.196896450485028,68.78976273126158,193,265
30.962860498792573,126.74107196463973,194,167
31.108174005520805,196.99811676361244,195,160
29.60794837781943,70.24649708754869,196,197
30.70832662632795,57.97882247491581,197,174
28.54841035769607,68.45630669873339,198,224
30.80517944530469,24.518584043890115,199,176
30.596034041688437,181.04244818898707,200,170
27.875648485554198,160.34619737204946,201,234
31.808181993394598,48.91423783767063,202,151
29.653846736041864,75.6723238948395,203,195
30.95580104095544,58.13024304797518,204,165
25.02261384417575,272.9248028937061,205,315
