max_temp,rainfall,count,tyme,month
31.4046224915628,109.0484443091392,1059,1,1
30.82017990366952,167.26002070812726,206,2,2
29.171247306627617,32.66022835207562,362,3,3
32.4532284360907,47.81866942201821,694,4,4
26.738017808672573,54.99437128134911,712,5,5
33.17900260468127,177.47627856204113,937,6,6
28.853786678472094,133.40614247564451,311,7,7
30.567765603119252,59.10640767178393,106,8,8
31.892273676767896,148.98579187314212,666,9,9
29.810118804998638,144.72011271325138,1102,10,10
23.774231013977968,38.805523579809915,592,11,11
31.592917371214668,49.379400297420695,0,12,12
26.79060272713169,5.461796259905562,469,13,1
30.196239454708657,52.99142136799157,1152,14,2
33.619696074553396,149.15356342364845,181,15,3
26.07848944808798,86.58765405605385,1206,16,4
31.1531890381964,79.83964628756983,336,17,5
25.585841004051762,0.0,435,18,6
30.261984011418306,182.10908310680827,0,19,7
27.249285368665824,67.56886164632122,647,20,8
30.650333584446845,186.01750092827265,0,21,9
28.58147518271753,47.01362092087834,0,22,10
25.584435867870596,118.14164991645276,1046,23,11
30.531606306544916,127.62045307285413,1087,24,12
30.67038993174934,11.389951484551247,1625,25,1
30.493979891796627,54.31685427615829,427,26,2
27.72446662073921,181.67867332066876,494,27,3
32.7104217271977,56.526347098142146,700,28,4
31.335295387568003,39.93407138557514,1198,29,5
29.325865908801177,87.67132637927311,56,30,6
31.1606476609142,91.99952568336761,106,31,7
28.786358614398228,173.4855351029762,685,32,8
31.102417299966007,44.91642784835696,266,33,9
27.78481004975749,11.218003019359749,1096,34,10
29.29545299632809,168.71897386379706,864,35,11
26.968885768444693,106.41931013952572,764,36,12
30.572704866874165,84.78776261387021,0,37,1
29.335769293875888,194.2657181688571,253,38,2
26.299039858885113,154.5731589198755,302,39,3
27.374825902374322,162.0477463732037,131,40,4
30.484279664847712,103.75192384741226,244,41,5
27.164138149820364,140.33615960897595,1053,42,6
29.59393801901664,88.1197263410263,879,43,7
28.068146582293235,13.15401786625548,919,44,8
27.00198899958704,152.2089196236676,226,45,9
26.77807901941597,110.15105253930028,628,46,10
30.775400001160047,154.9075075902374,116,47,11
24.994791664602644,163.53185945602678,0,48,12
33.04754817454245,52.047421934833544,529,49,1
32.87086375527388,109.67957444344589,572,50,2
31.498152946264515,153.16793044827523,0,51,3
29.219382403675915,30.20766589116856,701,52,4
31.670326662371455,75.28048779377417,930,53,5
33.15097890612441,63.78165698321141,146,54,6
25.673359202197496,131.78544176960233,25,55,7
32.68690329189772,153.79305944827087,1121,56,8
31.426046457858448,141.7848327984276,856,57,9
32.07081369208923,157.05147309356772,811,58,10
